YEAR,ID,AGE,SEX,MARITAL,PREMARSX,BIBLE,SEXFREQ
1989,733,70,1,Married,,,Once a month
1989,751,70,1,Married,Sometimes wrong,Literal word of God,2-3 times a month
1989,913,70,2,Married,Always wrong,Inspired word of God,Once or twice
1989,925,70,2,Widowed,Always wrong,Literal word of God,
1989,973,70,1,Married,Always wrong,Fables and legends,Once a month
1989,987,70,2,Married,,,2-3 times a month
1989,1087,70,1,Married,Always wrong,Literal word of God,Weekly
1989,1116,70,1,Married,,,Weekly
1989,1262,70,2,Widowed,Always wrong,Inspired word of God,Not at all
1989,1402,70,2,Married,Always wrong,Literal word of God,Not at all
1990,179,70,1,Married,Almost always wrong,Inspired word of God,
1990,513,70,2,Widowed,Not wrong at all,Inspired word of God,Not at all
1990,534,70,2,Married,,,2-3 times a month
1990,589,70,1,Married,Not wrong at all,Inspired word of God,Weekly
1990,629,70,1,Widowed,,,
1990,711,70,2,Married,,,
1990,771,70,2,Widowed,Almost always wrong,Inspired word of God,
1990,829,70,2,Widowed,,,
1990,1075,70,2,Married,Always wrong,Literal word of God,
1990,1217,70,2,Widowed,,,
1990,1287,70,1,Married,,,
1990,1302,70,1,Married,Always wrong,Literal word of God,2-3 times a month
1990,1338,70,2,Widowed,Sometimes wrong,Fables and legends,
1990,1355,70,1,Married,,,2-3 times a month
1991,57,70,2,Widowed,Always wrong,Literal word of God,Not at all
1991,155,70,2,Never married,,,Not at all
1991,169,70,2,Widowed,,,Not at all
1991,176,70,1,Married,,,Once or twice
1991,249,70,1,Married,Always wrong,Inspired word of God,Not at all
1991,283,70,1,Married,,,Once a month
1991,289,70,2,Married,Almost always wrong,Inspired word of God,Once or twice
1991,684,70,1,Married,Always wrong,Inspired word of God,Once a month
1991,768,70,1,Married,,,
1991,769,70,1,Married,Sometimes wrong,Fables and legends,2-3 times a month
1991,844,70,2,Widowed,Almost always wrong,Inspired word of God,Not at all
1991,892,70,1,Married,Always wrong,Inspired word of God,Once a month
1991,1346,70,2,Widowed,Sometimes wrong,Inspired word of God,
1991,1510,70,2,Widowed,Sometimes wrong,Inspired word of God,Not at all
1991,1516,70,1,Married,,,Once a month
1993,76,70,2,Widowed,,,Not at all
1993,179,70,1,Married,Always wrong,Fables and legends,Once a month
1993,363,70,2,Married,Always wrong,Literal word of God,Weekly
1993,576,70,1,Married,Sometimes wrong,Inspired word of God,2-3 times a month
1993,628,70,2,Widowed,,,Not at all
1993,983,70,2,Divorced,,,Not at all
1993,1013,70,1,Married,Almost always wrong,Inspired word of God,2-3 times a month
1993,1109,70,2,Married,Sometimes wrong,Inspired word of God,Not at all
1993,1229,70,1,Married,Not wrong at all,Fables and legends,
1993,1415,70,2,Divorced,Sometimes wrong,Inspired word of God,Not at all
1993,1518,70,1,Married,Not wrong at all,Literal word of God,2-3 times per week
1993,1590,70,1,Married,Not wrong at all,Fables and legends,2-3 times a month
1994,83,70,1,Never married,Not wrong at all,Inspired word of God,
1994,258,70,1,Married,,,Not at all
1994,317,70,2,Widowed,Always wrong,Literal word of God,
1994,472,70,1,Married,,,Once a month
1994,517,70,1,Never married,,,Not at all
1994,557,70,1,Separated,Sometimes wrong,Literal word of God,Not at all
1994,763,70,1,Never married,,,Not at all
1994,832,70,1,Married,Not wrong at all,Inspired word of God,Once or twice
1994,856,70,2,Married,,,
1994,1047,70,1,Divorced,Sometimes wrong,Literal word of God,Not at all
1994,1298,70,2,Widowed,,Literal word of God,Not at all
1994,1358,70,1,Married,Sometimes wrong,Fables and legends,2-3 times a month
1994,1539,70,2,Married,Always wrong,Literal word of God,
1994,1573,70,1,Divorced,Almost always wrong,Literal word of God,Weekly
1994,1575,70,1,Married,,,Once a month
1994,1714,70,2,Divorced,Not wrong at all,Inspired word of God,Not at all
1994,1833,70,1,Married,Not wrong at all,Inspired word of God,Not at all
1994,1923,70,2,Married,,,Once a month
1994,2069,70,2,Widowed,Always wrong,Inspired word of God,Not at all
1994,2101,70,2,Widowed,,,Not at all
1994,2416,70,2,Widowed,,,Not at all
1994,2471,70,1,Married,Not wrong at all,Literal word of God,
1994,2540,70,2,Widowed,,,
1994,2544,70,2,Married,Almost always wrong,,Not at all
1994,2671,70,2,Widowed,Not wrong at all,Literal word of God,Not at all
1994,2777,70,1,Widowed,,Inspired word of God,
1994,2946,70,1,Widowed,,,Not at all
1994,2985,70,2,Never married,,,Not at all
1996,306,70,2,Widowed,,,Not at all
1996,384,70,1,Married,Sometimes wrong,Fables and legends,Once a month
1996,421,70,1,Never married,,,Not at all
1996,481,70,2,Widowed,Not wrong at all,Literal word of God,Not at all
1996,519,70,1,Married,,,Once a month
1996,696,70,2,Married,Sometimes wrong,Fables and legends,2-3 times a month
1996,805,70,1,Divorced,,,Not at all
1996,810,70,2,Widowed,,,
1996,1023,70,1,Widowed,,,
1996,1082,70,2,Widowed,Almost always wrong,Literal word of God,Not at all
1996,1217,70,2,Widowed,Always wrong,Literal word of God,Not at all
1996,1345,70,1,Married,Not wrong at all,Inspired word of God,Not at all
1996,1364,70,2,Divorced,Sometimes wrong,Inspired word of God,Not at all
1996,1422,70,2,Married,Sometimes wrong,Inspired word of God,Once a month
1996,1479,70,2,Widowed,,,Not at all
1996,1517,70,2,Widowed,Always wrong,Inspired word of God,Not at all
1996,1527,70,2,Married,,,Weekly
1996,1537,70,2,Widowed,,,Not at all
1996,1546,70,1,Widowed,Not wrong at all,Fables and legends,
1996,1547,70,1,Divorced,,,Weekly
1996,1560,70,1,Divorced,,,Not at all
1996,1562,70,2,Married,,,Weekly
1996,1588,70,2,Married,Almost always wrong,Fables and legends,Not at all
1996,1700,70,1,Divorced,,,Not at all
